y_text,y_emb
system component process processor,10110010001001111110101111111011011111110000
zero values data invalid,10001100111100110010110010110001101001010001
alternate course none condition,00001010000001010100111101100101100111010000
quality attributes correctness product,11101000111000110100000010101101011111010010
normally appropriate cases dealing,11011010100000010000010011000011100100100111
uc product navigation recommended,10010111000111110100101100100011011101111000
systems support java language,10110010010101101111010100110101101000101111
interacting front end back,01001000111011101101110110110100000011101100
user access restricted controlled,10011110010000000011011110000001100101000101
navigation components overviews shown,11001000110001111111101101011111010101010001
authorized user able request,00011110100100111100100000000001111100010000
user chooses whenever action,10011110010001100100001000101000100000110011
application name text recognize,00001000100110010010111011000000111101111011
none extended use case,11011001011011110001001001111010100110000110
necessary format results delivery,11001000001011101000001010000000000100111111
used individualizing adapting content,10011110111010110101100000010100000111000000
allow users see different,00001110101100110101111010010010100100000111
dependencies meeting date meeting,00100110111110001001000010010000111000100100
increased time output system,01011110111100100011011101010101010110010001
form compatible aips measurement,01111100000001111011010000111100111000101001
descriptive link labels target,00100010010010000110100100010010110110011010
means returning result list,11000101000101000001001110000000001000011000
password allocation management made,11010011110000011101001100001001011000001110
first time data stored,01111111001100100011010010110001110111101111
forms interaction techniques found,01110100111010010001011011000111001110101101
information displayed becomes large,01011011111011000011010001010011101000101011
