X_text,X_emb,y_text,y_emb
specified users,1011100101010011010111,users user,1001101011110011110010
users user,1001101011110011110010,user groups,1001111001001010000001
system provide,1011001000111111000110,provide rolebased,1111100011010100011011
provide rolebased,1111100011010100011011,rolebased control,1010001101100101000111
rolebased control,1010001101100101000111,control functionality,0010100011101110010011
control functionality,0010100011101110010011,functionality within,0111001001110001111101
system must,1011001000111001011000,must allow,1100101100000001110101
must allow,1100101100000001110101,allow user,0000111010110011110010
allow user,0000111010110011110010,user member,1001111001011000100111
user member,1001111001011000100111,member one,1100010011111011101000
member one,1100010011111011101000,one group,1101110100001110000000
system must,1011001000111001011000,must allow,1100101100000001110101
must allow,1100101100000001110101,allow adminusers,0000111010100001100010
allow adminusers,0000111010100001100010,adminusers set,0000110001010101111111
adminusers set,0000110001010101111111,set user,1010111111110011110010
set user,1010111111110011110010,user profiles,1001111001011111011100
user profiles,1001111001011111011100,profiles allocate,1111101110000001111101
profiles allocate,1111101110000001111101,allocate users,0000111110110011010111
allocate users,0000111110110011010111,users groups,1001101011101010000001
system allow,1011001000100001110101,allow user,0000111010110011110010
allow user,0000111010110011110010,user stipulate,1001111001010111111000
user stipulate,1001111001010111111000,stipulate users,1011111100010011010111
stipulate users,1011111100010011010111,users groups,1001101011101010000001
users groups,1001101011101010000001,groups access,0101000000100000001101
groups access,0101000000100000001101,access cases,0000000110100110000111
system must,1011001000111001011000,must allow,1100101100000001110101
must allow,1100101100000001110101,allow changes,0000111010100110011110
allow changes,0000111010100110011110,changes security,0011001111010100100100
changes security,0011001111010100100100,security attributes,1010010010000011010000
security attributes,1010010010000011010000,attributes groups,0001101000001010000001
attributes groups,0001101000001010000001,groups users,0101000000110011010111
groups users,0101000000110011010111,users access,1001101011100000001101
users access,1001101011100000001101,access rights,0000000110110100001001
access rights,0000000110110100001001,rights security,1010000100110100100100
rights security,1010000100110100100100,security level,1010010010001000010001
security level,1010010010001000010001,level privileges,0100001000111111111101
level privileges,0100001000111111111101,privileges password,1111111110111010011110
privileges password,1111111110111010011110,password allocation,1101001111000001110100
password allocation,1101001111000001110100,allocation management,0000111010011000010010
allocation management,0000111010011000010010,management made,1100001001011000001110
management made,1100001001011000001110,made superuser,1100000111010110111110
user requests,1001111001011100010011,requests access,1110001001100000001101
requests access,1110001001100000001101,access searches,0000000110110100111001
access searches,0000000110110100111001,searches case,1010011100100110000110
searches case,1010011100100110000110,case right,0011000011010100001011
case right,0011000011010100001011,right access,1010000101100000001101
right access,1010000101100000001101,access system,0000000110110110010001
access system,0000000110110110010001,system must,1011001000111001011000
system must,1011001000111001011000,must provide,1100101100011111000110
must provide,1100101100011111000110,provide one,1111100011011011101000
provide one,1111100011011011101000,one following,1101110100001111100101
one following,1101110100001111100101,following responses,0111110010111100000100
following responses,0111110010111100000100,responses selectable,1110000010010100100011
responses selectable,1110000010010100100011,selectable configuration,1010010001100111010010
selectable configuration,1010010001100111010010,configuration time,0011101001010010001101
configuration time,0011101001010010001101,time display,1001000110101100001100
time display,1001000110101100001100,display title,0110000110010010001110
display title,0110000110010010001110,title metadata,1001000111011001100111
title metadata,1001000111011001100111,metadata display,1100110011101100001100
metadata display,1100110011101100001100,display existence,0110000110001101000110
display existence,0110000110001101000110,existence case,0110100011000110000110
existence case,0110100011000110000110,case title,0011000011010010001110
case title,0011000011010010001110,title metadata,1001000111011001100111
title metadata,1001000111011001100111,metadata display,1100110011101100001100
metadata display,1100110011101100001100,display case,0110000110000110000110
display case,0110000110000110000110,case information,0011000011001011011111
case information,0011000011001011011111,information indicate,0101101111101011110001
information indicate,0101101111101011110001,indicate existence,0101111000101101000110
indicate existence,0101111000101101000110,existence way,0110100011010001011011
options presented,1101010001111111100101,presented order,1111110010111010100010
presented order,1111110010111010100010,order increasing,1101010001001011110110
order increasing,1101010001001011110110,increasing security,0101111011010100100100
note requirement,1101101010111100010111,requirement third,1110001011110010000111
requirement third,1110001011110010000111,third option,1001000011111011100000
third option,1001000011111011100000,option ie,1101110000001010100001
stringent implies,1011110000001011101011,implies system,0101110101110110010001
