X_text,X_emb,y_text,y_emb
users,10011010111,customise,00101101110
customisation,00101101010,include,01011111010
include,01011111010,need,11001000000
need,11001000000,limited,01000011111
limited,01000011111,following,01111100101
following,01111100101,changes,00110011110
changes,00110011110,menu,11000100000
menu,11000100000,contents,00101000000
contents,00101000000,layout,01000111011
layout,01000111011,screens,10100111101
screens,10100111101,use,10011110101
use,10011110101,function,01110110000
function,01110110000,keys,01001100011
keys,01001100011,onscreen,11011101011
onscreen,11011101011,colours,00110101101
colours,00110101101,fonts,01111100110
fonts,01111100110,font,01111100111
font,01111100111,sizes,10101001111
sizes,10101001111,usability,10011111100
user,10011110010,interfaces,01001011000
interfaces,01001011000,designed,00100010101
designed,00100010101,make,11000011110
make,11000011110,userintuitive,10011010011
user,10011110010,interfaces,01001011000
interfaces,01001011000,system,10110010001
system,10110010001,comply,00111111011
comply,00111111011,standard,10111010010
standard,10111010010,iso,01001111111
ict,01010101011,accessibility,00000001110
accessibility,00000001110,iso,01001111111
iso,01001111111,shall,10101110100
shall,10101110100,standard,10111010010
standard,10111010010,guidance,01010000110
guidance,01010000110,ict,01010101011
ict,01010101011,accessibility,00000001110
application,00001000100,user,10011110010
user,10011110010,interfaces,01001011000
interfaces,01001011000,meet,11000101100
meet,11000101100,requirements,11100010101
requirements,11100010101,recommendations,11101111001
software,10101000011,accessibility,00000001110
accessibility,00000001110,iso,01001111111
iso,01001111111,shall,10101110100
shall,10101110100,standard,10111010010
standard,10111010010,guidance,01010000110
guidance,01010000110,software,10101000011
software,10101000011,accessibility,00000001110
user,10011110010,interfaces,01001011000
interfaces,01001011000,meet,11000101100
meet,11000101100,requirements,11100010101
requirements,11100010101,recommendations,11101111001
content,00111000000,accessibility,00000001110
accessibility,00000001110,wcag,10001011110
shall,10101110100,standard,10111010010
standard,10111010010,used,10011110111
used,10011110111,guidance,01010000110
guidance,01010000110,content,00111000000
content,00111000000,accessibility,00000001110
application,00001000100,logo,01000000000
logo,01000000000,available,00011101000
available,00011101000,pages,11010110111
pages,11010110111,link,01000011010
link,01000011010,home,01010110000
home,01010110000,page,11010110101
providing,11111000001,text,10110000001
text,10110000001,equivalents,01101010001
equivalents,01101010001,nontext,11011011110
nontext,11011011110,media,11000101110
media,11000101110,objects,11011010000
objects,11011010000,nontext,11011011110
nontext,11011011110,media,11000101110
media,11000101110,objects,11011010000
objects,11011010000,graphical,01110000011
graphical,01110000011,images,01011100001
images,01011100001,video,10011000011
video,10011000011,provided,11111000010
provided,11111000010,alternative,00001010001
alternative,00001010001,equivalent,01101010000
equivalent,01101010000,textual,10010000001
textual,10010000001,descriptions,00100010011
descriptions,00100010011,andor,00001011111
andor,00001011111,equivalent,01101010000
equivalent,01101010000,textbased,10110000000
textbased,10110000000,functionality,01110010011
making,11000011101,navigation,11001000110
navigation,11001000110,selfdescriptive,10101100011
selfdescriptive,10101100011,navigation,11001000110
navigation,11001000110,designed,00100010101
designed,00100010101,help,01010011010
help,01010011010,users,10011010111
users,10011010111,understand,10010100110
understand,10010100110,go,01110001010
go,01110001010,next,11011001111
general,01110011100,guidance,01010000110
guidance,01010000110,achieving,00000010010
achieving,00000010010,selfdescriptiveness,10101100010
selfdescriptiveness,10101100010,given,01110001001
given,01110001001,iso,01001111111
showing,10101010000,users,10011010111
users,10011010111,presentation,11111100110
presentation,11111100110,segment,10100100111
segment,10100100111,page,11010110101
page,11010110101,window,10001110110
window,10001110110,provide,11111000110
provide,11111000110,user,10011110010
user,10011110010,clear,00110110111
clear,00110110111,sufficient,10110101011
sufficient,10110101011,indication,01011010001
indication,01011010001,navigation,11001000110
navigation,11001000110,structure,10110100000
structure,10110100000,current,00101111000
current,00101111000,segment,10100100111
segment,10100100111,position,11110110100
position,11110110100,respect,11100001110
respect,11100001110,overall,11010101001
overall,11010101001,structure,10110100000
offering,11011111101,alternative,00001010001
alternative,00001010001,access,00000001101
access,00000001101,paths,11010011001
paths,11010011001,alternative,00001010001
alternative,00001010001,access,00000001101
access,00000001101,paths,11010011001
paths,11010011001,navigating,11001000111
navigating,11001000111,specific,10111001100
specific,10111001100,unit,10011100010
unit,10011100010,content,00111000000
content,00111000000,offered,11011111100
offered,11011111100,support,10110111101
support,10110111101,different,00100000111
different,00100000111,navigation,11001000110
navigation,11001000110,strategies,10111101100
minimizing,11001111011,navigation,11001000110
navigation,11001000110,effort,01100100110
effort,01100100110,number,11011010011
number,11011010011,navigation,11001000110
navigation,11001000110,steps,10111111011
steps,10111111011,needed,11011000000
needed,11011000000,reach,11101011110
reach,11101011110,certain,00110001001
certain,00110001001,piece,11110001001
piece,11110001001,content,00111000000
content,00111000000,minimized,11001111001
minimized,11001111001,long,11000000001
long,11000000001,different,00100000111
different,00100000111,mental,11000100011
mental,11000100011,models,11001110101
models,11001110101,navigation,11001000110
navigation,11001000110,strategies,10111101100
strategies,10111101100,tasks,10110011001
tasks,10110011001,user,10011110010
user,10011110010,taken,10110011101
taken,10110011101,account,00000011010
splash,10111011110,screens,10100111101
screens,10100111101,avoided,00011101010
avoided,00011101010,unless,10011101101
unless,10011101101,provide,11111000110
provide,11111000110,useful,10011110110
useful,10011110110,content,00111000000
content,00111000000,feedback,01111010111
feedback,01111010111,application,00001000100
application,00001000100,state,10111110110
state,10111110110,user,10011110010
splash,10111011110,screen,10100111100
screen,10100111100,used,10011110111
used,10011110111,navigation,11001000110
navigation,11001000110,option,11011100000
option,11011100000,skip,10101001100
skip,10101001100,offered,11011111100
avoiding,00011101110,opening,11011101111
opening,11011101111,unnecessary,10011101111
unnecessary,10011101111,windows,10001110101
windows,10001110101,additional,00000101111
additional,00000101111,windows,10001110101
windows,10001110101,new,11011001100
new,11011001100,browser,00010010011
browser,00010010011,windows,10001110101
windows,10001110101,popup,11110110110
popup,11110110110,windows,10001110101
windows,10001110101,opened,11011101110
opened,11011101110,supports,10110110101
supports,10110110101,users,10011010111
users,10011010111,task,10110011011
opening,11011101111,new,11011001100
new,11011001100,windows,10001110101
windows,10001110101,distract,01100011001
distract,01100011001,confuse,00111010100
confuse,00111010100,impede,01011100111
impede,01011100111,users,10011010111
users,10011010111,variety,10011001110
variety,10011001110,reasons,11101110011
superimpose,10110111011,priy,11111111100
priy,11111111100,window,10001110110
window,10001110110,hiding,01010010111
hiding,01010010111,relevant,11100100100
relevant,11100100100,information,01011011111
could,00101010101,make,11000011110
make,11000011110,cognitively,00110101001
cognitively,00110101001,difficult,00100000010
difficult,00100000010,understand,10010100110
understand,10010100110,navigation,11001000110
navigation,11001000110,structure,10110100000
structure,10110100000,negative,11011000011
negative,11011000011,effects,01100101100
effects,01100101100,usability,10011111100
usability,10011111100,accessibility,00000001110
also,00001110001,require,11100010010
require,11100010010,additional,00000101111
additional,00000101111,user,10011110010
user,10011110010,actions,00000110010
actions,00000110010,closing,00110111110
closing,00110111110,unwanted,10011101000
unwanted,10011101000,windows,10001110101
vertical,10011000110,scrolling,10100111111
scrolling,10100111111,minimized,11001111001
done,01100010110,placing,11110011111
placing,11110011111,important,01011101001
important,01011101001,information,01011011111
information,01011011111,top,10010011110
top,10010011110,providing,11111000001
providing,11111000001,links,01000011001
links,01000011001,information,01011011111
information,01011011111,page,11010110101
horizontal,01010110111,scrolling,10100111111
scrolling,10100111111,avoided,00011101010
avoided,00011101010,wherever,10001110000
wherever,10001110000,possible,11110111111
designing,00100010100,input,01011001111
input,01011001111,device,00100001101
device,00100001101,independence,01011110010
independence,01011110010,user,10011110010
user,10011110010,interfaces,01001011000
interfaces,01001011000,designed,00100010101
designed,00100010101,allow,00001110101
allow,00001110101,activation,00000110101
activation,00000110101,controls,00101000100
controls,00101000100,variety,10011001110
variety,10011001110,input,01011001111
input,01011001111,devices,00100001100
ability,00000000001,choose,00110010001
choose,00110010001,different,00100000111
different,00100000111,input,01011001111
input,01011001111,devices,00100001100
